ID,lang,Date,Source,len,Orig_Tweet,Tweet,Likes,RTs,Hashtags,UserMentionNames,UserMentionID,Name,Place,Followers,Friends
1013596726937227264,en,2018-07-02 01:34:26,Twitter for iPhone,140,"RT @RMadridHome_: Real Madrid players still in the #WorldCup:

• Raphael Varane #FRA
• Luka Modric #CRO
• Mateo Kovacic #CRO
• Marcelo #BRA…",Real Madrid players still in the Raphael Varane Luka Modric Mateo Kovacic Marcelo,0,20,"WorldCup,FRA,CRO,CRO,BRA",RMadridHome,RMadridHome_,?? ??,,474,393
1013596723803979776,en,2018-07-02 01:34:25,Twitter for iPhone,140,"RT @FIFAWorldCup: ?? | ""Japan have never made it past the last eight, so we want to get there"" ?
?? Can @jfa_samuraiblue reach the #WorldCu…",Japan have never made it past the last eight so we want to get there Can reach the,0,219,,"FIFA World Cup ?,????????","FIFAWorldCup,jfa_samuraiblue",Alfredo,"Ruskin, FL",32,156
1013596723275419649,en,2018-07-02 01:34:25,Twitter for Android,130,"RT @Annamh2514: @FIFAWorldCup Please #PowerByEXO 
@weareoneEXO
#EXO #?? #FIFAStadiumDj #Copa2018 #WorldCup https://t.co/HfcKo7okvo",Please,0,52,"PowerByEXO,EXO,??,FIFAStadiumDj,Copa2018,WorldCup","Anna,FIFA World Cup ?,EXO","Annamh2514,FIFAWorldCup,weareoneEXO",?,,266,226
1013596723212582912,en,2018-07-02 01:34:25,Twitter for Android,127,"Please play #PowerByEXO of @weareoneEXO 
    #WorldCup
      #FIFAStadiumDJ
@FIFAWorldCup 
Sweet Lies?? https://t.co/E9RUCVEQpP",Please play of Sweet Lies,0,0,"PowerByEXO,WorldCup,FIFAStadiumDJ","EXO,FIFA World Cup ?","weareoneEXO,FIFAWorldCup",Evelyn de Lagusna,,9,23
1013596722096898048,en,2018-07-02 01:34:24,Twitter for iPhone,140,"RT @sammatterface: The excellent Darren Cann has provided me with this : 

The last 3 countries to win The #WorldCup are out. 

Every singl…",The excellent Darren Cann has provided me with this The last countries to win The are out Every singl,0,1274,WorldCup,Sam Matterface,sammatterface,Daniel,,798,987
1013596722046685190,en,2018-07-02 01:34:24,Twitter for iPhone,115,"RT @kennymunro: Not now, Nacho. #SPARUS #ESPRUS #WorldCup #worldcup2018 #Worldcup2018Russia https://t.co/GQ6OpDyakG",Not now Nacho,0,6402,"SPARUS,ESPRUS,WorldCup,worldcup2018,Worldcup2018Russia",Kenny Munro,kennymunro,el timido,Puerto Rico,555,296
1013596720704491520,en,2018-07-02 01:34:24,Twitter Lite,97,"RT @wilsonabula: James Rodriguez not in #Colombia's starting XI vs. Japan
https://t.co/goIQgH2VZv",James Rodriguez not in starting XI vs Japan,0,59,Colombia,Wilson A Bula,wilsonabula,ninfa butcher,,0,0
1013596720700194816,en,2018-07-02 01:34:24,Twitter for iPhone,124,"RT @MrFilmkritik: Germany: out

Argentina: out

Portugal: out

Spain: out

Brazil: *nervous laughter*
#WorldCup #ESPRUS #ESP",Germany out Argentina out Portugal out Spain out Brazil nervous laughter,0,2102,"WorldCup,ESPRUS,ESP",Denizcan Grimes,MrFilmkritik,Melissa Ventura,,50,246
1013596717697126400,en,2018-07-02 01:34:23,Twitter for iPhone,121,"RT @Football__Tweet: What a performance from these two. Absolute monsters. ?

#WorldCup #CRO #DEN https://t.co/Aji2TlzrY5",What performance from these two Absolute monsters,0,792,"WorldCup,CRO,DEN",?? vs ?? Football Tweet,Football__Tweet,Marvin Chicas," Centreville,Va DM(V)",833,491
1013596710679875584,en,2018-07-02 01:34:22,Twitter Web Client,131,"RT @FIFAWorldCup: The 64 matches of the 2018 FIFA #WorldCup 

A thread: 

Match #1 | #RUS 5-0 #KSA

#RUSKSA https://t.co/ZB2bQ4aJrI",The matches of the FIFA thread Match,0,3571,"WorldCup,RUS,KSA,RUSKSA",FIFA World Cup ?,FIFAWorldCup,kucaihua333,,9,46
1013596709920825344,en,2018-07-02 01:34:22,Twitter for iPhone,98,"RT @Panama_1703: We are true friends.

Im crying.

#???????????? #worldcup https://t.co/5ki3JxoNZB",We are true friends Im crying,0,890,"????????????,worldcup",????????????,Panama_1703,FuonChun??,"Bangkok, Thailand",203,836
1013596701309984770,en,2018-07-02 01:34:19,Twitter for Android,117,RT @castellettir: Live from Moscow’s Red Square #WorldCup #SPARUS #SPNRUS #Russia2018 #?????? https://t.co/m1fiv3l6Ri,Live from Moscow Red Square,0,1,"WorldCup,SPARUS,SPNRUS,Russia2018,??????",Rosalba Castelletti,castellettir,zafar ? 55,,0,0
1013596698487197696,en,2018-07-02 01:34:19,Twitter for Android,140,"RT @globaltimesnews: Akinfeev, the hero! The 1-1 draw goes into first #WorldCup penalty shootout and #RUS wins, 4-3? #ESPRUS https://t.co/X…",Akinfeev the hero The draw goes into first penalty shootout and wins,0,62,"WorldCup,RUS,ESPRUS",Global Times,globaltimesnews,Rommel,,41,95
1013596698306756608,en,2018-07-02 01:34:19,Twitter for iPhone,140,"RT @GoalUK: Russia ??
Croatia ??
Denmark ??
Sweden ??
Switzerland ??
Colombia ??
England ???????

One of these teams will be in the #WorldC…",Russia Croatia Denmark Sweden Switzerland Colombia England One of these teams will be in the,0,97,,Goal UK,GoalUK,Tengku Azlan Shah TJ,"Bandar Shah Alam, Selangor",226,738
1013596697996345344,en,2018-07-02 01:34:19,Twitter for Android,140,"RT @FIFAWorldCup: ?? | ""Japan have never made it past the last eight, so we want to get there"" ?
?? Can @jfa_samuraiblue reach the #WorldCu…",Japan have never made it past the last eight so we want to get there Can reach the,0,219,,"FIFA World Cup ?,????????","FIFAWorldCup,jfa_samuraiblue",nou ????,???? ,548,269
1013596697900060673,en,2018-07-02 01:34:19,Twitter for iPhone,139,"RT @miseleccionmxEN: Please welcome our newest member to the Incondicionales family!!! ???

Thank you for your support @Oprah!! ????

We ?…",Please welcome our newest member to the Incondicionales family Thank you for your support We,0,645,,"Mexican National Team,Oprah Winfrey","miseleccionmxEN,Oprah",Alan Porras,Where The Wild Things Are.,668,275
1013596695429435392,en,2018-07-02 01:34:18,Twitter for iPhone,140,"RT @photosofootball: Andrés Iniesta:

""This was my last game for Spain. A marvellous spell is over. Sometimes the end is not as you dreamed…",Andr Iniesta This was my last game for Spain marvellous spell is over Sometimes the end is not as you dreamed,0,110,,Photos of Football,photosofootball,Don,,105,237
1013596690979250176,en,2018-07-02 01:34:17,Twitter for Android,140,RT @UtdIndonesia: It’s not the day David De Gea want to remember as ?? lost to ?? on penalty kick. You still the best @d_degeaofficial #muf…,It not the day David De Gea want to remember as lost to on penalty kick You still the best,0,5,,"United Indonesia,David De Gea","UtdIndonesia,d_degeaofficial",Achmad Anshar17,"Makassar, SulSel, Indonesia ",581,214
1013596690769534976,en,2018-07-02 01:34:17,Twitter for Android,101,RT @FootyHumour: Pogba watching Pogba watching Pogba play in the #WorldCup ?? https://t.co/zxpzX1hIFH,Pogba watching Pogba watching Pogba play in the,0,1342,WorldCup,Footy Humour,FootyHumour,Eko Septian Mohamad,Kendari - Indonesia,197,256
1013596685417582592,en,2018-07-02 01:34:16,Twitter Lite,104,"RT @AJEnglish: For Paris’ poor suburbs, there’s hope in Mbappe https://t.co/9OV6vTlsHJ #WorldCup #FRAARG",For Paris poor suburbs there hope in Mbappe,0,40,"WorldCup,FRAARG",Al Jazeera English,AJEnglish,A. Morrell,,227,188
1013596681902882817,en,2018-07-02 01:34:15,Twitter for Android,49,"Tomorrow!!! #WorldCup 
#BRA vs #MEX 
#BEL vs #JPN",Tomorrow vs vs,0,0,"WorldCup,BRA,MEX,BEL,JPN",,,FF18,,280,257
1013596680883560448,en,2018-07-02 01:34:15,Twitter for Android,139,"RT @BTSARMYNA: .@BTS_twt After 5 Years
1. Global Puma Ambassador
2. LG Mobile Ambassador
3. CocaCola WorldCup
4. Kookmin Bank
5. UNICEF
6.…",After Years Global Puma Ambassador LG Mobile Ambassador CocaCola WorldCup Kookmin Bank UNICEF,0,5146,,"???? & ???? ???? ™ ??,?????","BTSARMYNA,BTS_twt",seokjin wifeu,,270,564
1013596680124489728,en,2018-07-02 01:34:14,Twitter for Android,139,"RT @Annamh2514: @FIFAWorldCup Please play #PowerByExo 
This is the best song ???

@weareoneEXO
#EXO #?? #FIFAStadiumDj #Copa2018 #WorldCup…",Please play This is the best song,0,75,"PowerByExo,EXO,??,FIFAStadiumDj,Copa2018,WorldCup","Anna,FIFA World Cup ?,EXO","Annamh2514,FIFAWorldCup,weareoneEXO",?,,266,226
1013596679340093440,en,2018-07-02 01:34:14,Twitter for Android,258,@Cuppy_xx @GaryLineker I think @FIFAWorldCup shd seriously find a way to stop teams trying to play for tiebreakers in KOs of #WorldCup against bigger opposition like #RUS did..its an embarrassment to the sport with Rus showing no intent to win in normal time,think shd seriously find way to stop teams trying to play for tiebreakers in KOs of against bigger opposition like did its an embarrassment to the sport with Rus showing no intent to win in normal time,0,0,"WorldCup,RUS","Dawny ????,Gary Lineker,FIFA World Cup ?","Cuppy_xx,GaryLineker,FIFAWorldCup",Ayan,,122,812
1013596676899008512,en,2018-07-02 01:34:14,Twitter for iPhone,98,"RT @Panama_1703: We are true friends.

Im crying.

#???????????? #worldcup https://t.co/5ki3JxoNZB",We are true friends Im crying,0,890,"????????????,worldcup",????????????,Panama_1703,???????????????,,23,133
1013596669848539136,en,2018-07-02 01:34:12,Twitter for Android,99,"RT @Bosslogic: So close, yet so far... #WorldCup #Cristiano #Ronaldo #Messi https://t.co/OMLo4C8hmd",So close yet so far,0,5398,"WorldCup,Cristiano,Ronaldo,Messi",BossLogic,Bosslogic,Mar Loves 1D,,1974,2018
1013596669252861952,en,2018-07-02 01:34:12,Twitter for Android,140,"RT @GabylCl9: @FIFAWorldCup 
@weareoneEXO 
#PowerByEXO 
#WorldCup 
#FIFAStadiumDJ 
#ChenLeague 
 We got a POWER! POWER!??? https://t.co/Fr4…",We got POWER POWER,0,4,"PowerByEXO,WorldCup,FIFAStadiumDJ,ChenLeague","Gabriela Lizeth Cano,FIFA World Cup ?,EXO","GabylCl9,FIFAWorldCup,weareoneEXO",Liz Jiménez Gante,,4,12
1013596666107064320,en,2018-07-02 01:34:11,Twitter for Android,140,RT @UtdIndonesia: It’s not the day David De Gea want to remember as ?? lost to ?? on penalty kick. You still the best @d_degeaofficial #muf…,It not the day David De Gea want to remember as lost to on penalty kick You still the best,0,5,,"United Indonesia,David De Gea","UtdIndonesia,d_degeaofficial",Zulfikar ali,,262,454
1013596663078883331,en,2018-07-02 01:34:10,Twitter for Android,140,"RT @2712_Lovin_Eri: We got the Power ! 

Please play #PowerByEXO of
@weareoneEXO 

#WorldCup 
#FIFAStadiumDJ

@FIFAWorldCup
#SuhoLeague htt…",We got the Power Please play of htt,0,4,"PowerByEXO,WorldCup,FIFAStadiumDJ,SuhoLeague","La Enana Favorita de Yeol ?,EXO,FIFA World Cup ?","2712_Lovin_Eri,weareoneEXO,FIFAWorldCup",myeonne Dinner,,87,278
1013596661468168192,en,2018-07-02 01:34:10,Twitter Web Client,304,https://t.co/HWBUKmJgbf   meet #millionairemen and #women to have #longtermrelationship .   #date #WorldCup #Pride  #singles #luxury #fashion #girls #match #Lakers #Grayson #prettywomen #wealthywomen #millionairedating #theconnors #beautiful  #prettygirls #richwomen #onlinedating https://t.co/sVLbDc337d,meet and to have,1,0,"millionairemen,women,longtermrelationship,date,WorldCup,Pride,singles,luxury,fashion,girls,match,Lakers,Grayson,prettywomen,wealthywomen,millionairedating,theconnors,beautiful,prettygirls,richwomen,onlinedating",,,SuccessfulDating,,101,205
1013596659865903104,en,2018-07-02 01:34:10,Twitter for Android,144,RT @coachdogge: The defensive block (often in 4-4-2) has dominated this #worldcup. Positional defence with disciplined &amp; unison shifting...…,The defensive block often in has dominated this Positional defence with disciplined unison shifting,0,34,worldcup,coachdogge,coachdogge,Azri Syafiq M.D,Area 51,263,350
1013596657072726017,en,2018-07-02 01:34:09,Postcron App,245,"888 sport #WorldCup #WorldCupRussia2018 #FIFAWorldCup 
#Brazil #Mexico #ENG  #WorldCup2018 #mufc #LFC #MCFC
#lufc #fifa
Brazil 5/1 or Mexico 28/1 to go through
Over 18s only T &amp; Cs Apply
Claim??https://t.co/f3Itaexs2C https://t.co/c1MKozTKKT",sport Brazil or Mexico to go through Over only Cs Apply Claim,0,0,"WorldCup,WorldCupRussia2018,FIFAWorldCup,Brazil,Mexico,ENG,WorldCup2018,mufc,LFC,MCFC,lufc,fifa",,,Grand National,United Kingdom,2221,254
1013596653817909248,en,2018-07-02 01:34:08,Twitter for Android,304,"Its simple,easy, affordable and stress free. Why ain't you doing it? 

#sunnyfamilydental #sunday #dentist #dentistry #dentista #dentistworld #happysunday #July #worldcup #Worldcup2018Russia #fifaworldcuprussia #fifacup #orthodontics #odontologia #oralsurgery #smile #usa #england https://t.co/OvHeNUGi3O",Its simple easy affordable and stress free Why ai not you doing it,0,0,"sunnyfamilydental,sunday,dentist,dentistry,dentista,dentistworld,happysunday,July,worldcup,Worldcup2018Russia,fifaworldcuprussia,fifacup,orthodontics,odontologia,oralsurgery,smile,usa,england",,,Dr. Shah,"Chino Hills, CA",40,143
1013596647077449728,en,2018-07-02 01:34:07,Twitter for iPhone,64,RT @MisterHeartz: GG GN and GL #WorldCup https://t.co/3j3w9aMLcy,GG GN and GL,0,4369,WorldCup,HRK800 Serial No. 191 919 199,MisterHeartz,??????????????????????,"nct127g,hrdd,spchrjn,tmnm",2393,604
1013596645827596288,en,2018-07-02 01:34:06,Twitter for iPhone,111,RT @callmehappykid: so happy that spain is out of worldcup! underdog team winning is always the best feeling ??,so happy that spain is out of worldcup underdog team winning is always the best feeling,0,1,,farhan,callmehappykid,?nadea?,Mystic Falls,310,79
1013596645215252481,en,2018-07-02 01:34:06,Twitter for iPhone,97,RT @piesportsbooze: Airport Cup has begun ? #WorldCup #POR #ARG #GER #ESP https://t.co/waBckRB8Ul,Airport Cup has begun,0,265,"WorldCup,POR,ARG,GER,ESP",Pie Sports Booze ?,piesportsbooze,A Howard,Somewhere in the World..,209,2317
1013596641310494720,en,2018-07-02 01:34:05,Twitter for iPhone,66,RT @TrollFootball: The #WorldCup of upsets https://t.co/lY4CU7fWYU,The of upsets,0,9727,WorldCup,Troll Football,TrollFootball,Habeeb,Lagos-Winnipeg,370,170
1013596640538550273,en,2018-07-02 01:34:05,dlvr.it,137,Sport ...  #ESP out #GER out #ARG out #POR out Are #ENG now the favourites to reach the #WorldCup… https://t.co/fpNleX1Xqc Sport News ...,Sport out out out out Are now the favourites to reach the Sport News,0,0,"ESP,GER,ARG,POR,ENG,WorldCup",,,Sporting Chronicle®,"England, United Kingdom",71690,70540
1013596638550503424,en,2018-07-02 01:34:05,Twitter for Android,140,"RT @Annamh2514: @FIFAWorldCup The power of this song spreads throughout the body

#PowerByExo
@weareoneEXO
#EXO #?? #FIFAStadiumDj #Copa201…",The power of this song spreads throughout the body,0,95,"PowerByExo,EXO,??,FIFAStadiumDj","Anna,FIFA World Cup ?,EXO","Annamh2514,FIFAWorldCup,weareoneEXO",?,,266,226
1013596635136430080,en,2018-07-02 01:34:04,Twitter for Android,140,"RT @weare_balance: Power power
deo ganghaejineungeol
Turn the music up now #LayLeague #PowerByEXO #WorldCup #FIFAStadiumDJ @FIFAWorldCup @w…",Power power deo ganghaejineungeol Turn the music up now,0,5,"LayLeague,PowerByEXO,WorldCup,FIFAStadiumDJ","las chivas locas de ZYX,FIFA World Cup ?","weare_balance,FIFAWorldCup",Danelly KxS SxL?,"Lima, Peru",234,772
1013596631500034048,en,2018-07-02 01:34:03,Twitter for Android,140,RT @SpursOfficial: ?? Heartbreak for @ChrisEriksen8 as Denmark exit the #WorldCup after a penalty shootout defeat to Croatia. https://t.co/…,Heartbreak for as Denmark exit the after penalty shootout defeat to Croatia,0,413,WorldCup,"Tottenham Hotspur,Christian Eriksen","SpursOfficial,ChrisEriksen8",Mateus Gabriel de Oliveira,"Goiânia, Brasil",204,235
1013596629968908293,en,2018-07-02 01:34:02,Twitter for Android,138,"RT @FIFAWorldCup: Kasper Schmeichel takes the final @Budweiser #ManoftheMatch award of the day ?
#CRODEN #WorldCup https://t.co/2XfblBT7ki",Kasper Schmeichel takes the final award of the day,0,2199,"ManoftheMatch,CRODEN,WorldCup","FIFA World Cup ?,Budweiser","FIFAWorldCup,Budweiser",Rocky Cua,Indonesia - Kepri - Batam,340,381
1013596629738196992,en,2018-07-02 01:34:02,Twitter for Android,64,RT @MisterHeartz: GG GN and GL #WorldCup https://t.co/3j3w9aMLcy,GG GN and GL,0,4369,WorldCup,HRK800 Serial No. 191 919 199,MisterHeartz,?,,234,505
1013596629343989760,en,2018-07-02 01:34:02,Twitter for iPhone,90,tomorrow’s game better be as intense as we’re all hoping #WorldCup https://t.co/sEUUJNu8MB,tomorrow game better be as intense as we re all hoping,0,0,WorldCup,,,ASH ?,wcta stuco ,279,225
1013596627637096450,en,2018-07-02 01:34:02,Twitter for Android,121,"RT @Mariana_SRKajol: #LayLeague
#PowerByEXO
#WorldCup
#FIFAStadiumDJ
@FIFAWorldCup
@weareoneEXO
I'm very glad to say that",am very glad to say that,0,2,"LayLeague,PowerByEXO,WorldCup,FIFAStadiumDJ","Danelly KxS SxL?,FIFA World Cup ?,EXO","Mariana_SRKajol,FIFAWorldCup,weareoneEXO",Danelly KxS SxL?,"Lima, Peru",234,772
1013596626420551680,en,2018-07-02 01:34:02,Twitter for iPhone,80,RT @brfootball: A legend says goodbye to the #WorldCup ? https://t.co/9hR5qVfVPX,legend says goodbye to the,0,5344,WorldCup,B/R Football,brfootball,dinie,"Osaka-shi Kita, Osaka",346,390
1013596623635697664,en,2018-07-02 01:34:01,Twitter for Android,137,"RT @GabylCl9: @FIFAWorldCup @weareoneEXO #PowerByEXO #WorldCup #FIFAStadiumDJ
#ChenLeague
We got a power, power!? https://t.co/9G0fTe1JlE",We got power power,0,5,"PowerByEXO,WorldCup,FIFAStadiumDJ,ChenLeague","Gabriela Lizeth Cano,FIFA World Cup ?,EXO","GabylCl9,FIFAWorldCup,weareoneEXO",Liz Jiménez Gante,,4,12
1013596623002308611,en,2018-07-02 01:34:01,Twitter for iPhone,106,Lebron news is cool and all pero let’s gets back to what’s  important..... Let’s GO MEXICO! ???? #WorldCup,Lebron news is cool and all pero let gets back to what important Let GO MEXICO,21,3,WorldCup,,,LeJuan James,"Orlando, FL",123087,316
1013596618849804288,en,2018-07-02 01:34:00,TweetDeck,114,#WorldCup fans moved by handmade gifts from this Russian pensioner https://t.co/rNogOfIsTe https://t.co/pmv2L0Ie7T,fans moved by handmade gifts from this Russian pensioner,0,0,WorldCup,,,BleacherReport,"Los Angeles, CA",786,627
1013596618413596672,en,2018-07-02 01:34:00,Twitter for Android,140,"RT @Annamh2514: @FIFAWorldCup When the song starts, the hearts are excited

#PowerByEXO 
@weareoneEXO
#EXO #?? #FIFAStadiumDj #Copa2018 #Wo…",When the song starts the hearts are excited,0,98,"PowerByEXO,EXO,??,FIFAStadiumDj,Copa2018","Anna,FIFA World Cup ?,EXO","Annamh2514,FIFAWorldCup,weareoneEXO",?,,266,226
1013596612449505280,en,2018-07-02 01:33:58,Twitter for iPhone,138,"RT @FIFAWorldCup: Kasper Schmeichel takes the final @Budweiser #ManoftheMatch award of the day ?
#CRODEN #WorldCup https://t.co/2XfblBT7ki",Kasper Schmeichel takes the final award of the day,0,2199,"ManoftheMatch,CRODEN,WorldCup","FIFA World Cup ?,Budweiser","FIFAWorldCup,Budweiser",Jorge Toso,"Virginia Beach, VA",31,43
1013596610855485440,en,2018-07-02 01:33:58,Twitter Lite,113,"RT @Ivii_Clifford: Oh baby baby baby?? #PowerByEXO #WorldCup #FIFAStadiumDJ 
#DOLeague
@weareoneexo @FIFAWorldCup",Oh baby baby baby,0,1,"PowerByEXO,WorldCup,FIFAStadiumDJ,DOLeague","Ivi,EXO,FIFA World Cup ?","Ivii_Clifford,weareoneEXO,FIFAWorldCup",anahi,Mexico,19,60
1013596607013687301,en,2018-07-02 01:33:57,Twitter for Android,105,"RT @Mariana_SRKajol: #LayLeague
#PowerByEXO
#WorldCup
#FIFAStadiumDJ
@FIFAWorldCup
@weareoneEXO
I'm proud",am proud,0,2,"LayLeague,PowerByEXO,WorldCup,FIFAStadiumDJ","Danelly KxS SxL?,FIFA World Cup ?,EXO","Mariana_SRKajol,FIFAWorldCup,weareoneEXO",Danelly KxS SxL?,"Lima, Peru",234,772
1013596603968557057,en,2018-07-02 01:33:56,Twitter for Android,140,"RT @mi_xiuchen: @dann_serv16 @FIFAWorldCup @weareoneEXO Going crazy es un temazo.. 
@FIFAWorldCup @weareoneEXO #PowerByEXO #WorldCup #FIFAS…",Going crazy es un temazo,0,11,"PowerByEXO,WorldCup","Johanna Xiu ? EXO-L,Dann AS,FIFA World Cup ?,EXO,FIFA World Cup ?,EXO","mi_xiuchen,dann_serv16,FIFAWorldCup,weareoneEXO,FIFAWorldCup,weareoneEXO",XiuChen...lover,,72,114
1013596603532365829,en,2018-07-02 01:33:56,Twitter for Android,84,RT @spox: Russia be like #ESPRUS #RUS #ESP #WorldCup #WM2018 https://t.co/G8cuf7I8CZ,Russia be like,0,37,"ESPRUS,RUS,ESP,WorldCup,WM2018",SPOX Redaktion,spox,Flowi,"Westhausen, Deutschland",84,522
1013596598792835072,en,2018-07-02 01:33:55,Twitter for Android,95,RT @onxmyown: POWER @FIFAWorldCup @weareoneEXO #PowerByEXO #WorldCup #FIFAStadiumDJ #ChenLeague,POWER,0,3,"PowerByEXO,WorldCup,FIFAStadiumDJ,ChenLeague","Paola,FIFA World Cup ?,EXO","onxmyown,FIFAWorldCup,weareoneEXO",Liz Jiménez Gante,,4,12
1013596597769256960,en,2018-07-02 01:33:55,Twitter Web Client,140,RT @RusEmbUSA: Russians have been taking to the streets to celebrate their nation’s historic #WorldCup win against Spain which sent the tea…,Russians have been taking to the streets to celebrate their nation historic win against Spain which sent the tea,0,34,WorldCup,Russia in USA ??,RusEmbUSA,Patriot,Costa Rica,263,372
1013596595034746880,en,2018-07-02 01:33:54,Twitter for Android,140,"RT @fczenit_en: Russia through to the quarters and Sergio Ramos is crying.
BEST. WORLD. CUP. EVER!
#ESPRUS #WorldCup https://t.co/m1fuaflAZL",Russia through to the quarters and Sergio Ramos is crying BEST WORLD CUP EVER,0,1656,"ESPRUS,WorldCup",FC Zenit in English,fczenit_en,Anand Saruk,"Pune , India.",111,152
1013596592123842560,en,2018-07-02 01:33:53,Twitter for Android,66,RT @TrollFootball: The #WorldCup of upsets https://t.co/lY4CU7fWYU,The of upsets,0,9727,WorldCup,Troll Football,TrollFootball,Jorge Marques??,,93,61
1013596591087710209,en,2018-07-02 01:33:53,Twitter for iPhone,140,"RT @ZNcias: I think this was soo painful even to everyone who was around there, feeling that same pain ?????? #FifaWorldCup2018 #ESPRUS #Li…",think this was soo painful even to everyone who was around there feeling that same pain,0,32,"FifaWorldCup2018,ESPRUS",?Ngquqhawe Azania???,ZNcias,Syazwan,,163,119
1013596590513184769,en,2018-07-02 01:33:53,Twitter for Android,66,RT @TrollFootball: The #WorldCup of upsets https://t.co/lY4CU7fWYU,The of upsets,0,9727,WorldCup,Troll Football,TrollFootball,Chelseaarmy45,"Bekasi, Jawa Barat",194,37
1013596587879223296,en,2018-07-02 01:33:52,Twitter for Android,139,"RT @weare_balance: Power power
Ah ooh yeah
Turn the music up now #LayLeague #PowerByEXO #WorldCup #FIFAStadiumDJ @FIFAWorldCup @weareoneEXO",Power power Ah ooh yeah Turn the music up now,0,1,"LayLeague,PowerByEXO,WorldCup,FIFAStadiumDJ","las chivas locas de ZYX,FIFA World Cup ?,EXO","weare_balance,FIFAWorldCup,weareoneEXO",Danelly KxS SxL?,"Lima, Peru",234,772
1013596586734170113,en,2018-07-02 01:33:52,Twitter for Android,140,"RT @ajaotimi: Here's why you can't pay for only the channels you want to watch on @DStv 
https://t.co/C61cmBNg6O
#WorldCup 
#ESPRUS 
#CRODEN",Heres why you can not pay for only the channels you want to watch on,0,1,"WorldCup,ESPRUS,CRODEN","Gbenga Ajao,DStv","ajaotimi,DStv",Gbenga Ajao,Nigeria,3833,98
1013596585412849665,en,2018-07-02 01:33:52,Twitter Web Client,161,"As if we became one, Feeling feeling
So turn me up
We got that power power~

?????
#PowerByEXO #WorldCup #FIFAStadiumDJ #XiuminLeague 
@weareoneEXO @FIFAWorldCup",As if we became one Feeling feeling So turn me up We got that power power,0,0,"PowerByEXO,WorldCup,FIFAStadiumDJ,XiuminLeague","EXO,FIFA World Cup ?","weareoneEXO,FIFAWorldCup",Frida Carrillo,"Zapopan, Jalisco",17,89
1013596583722532865,en,2018-07-02 01:33:51,Twitter for iPhone,88,RT @AdamG_Stewart: #WorldCup soccer is the most overrated sporting event ever #lamesauce,soccer is the most overrated sporting event ever,0,1,"WorldCup,lamesauce",Adam Stewart,AdamG_Stewart,David Stephen,vancouver,65,185
1013596579725434886,en,2018-07-02 01:33:50,Twitter Web Client,140,"RT @FIFAWorldCup: ""We’re looking strong going into the knockout stage"" ?
We caught up with @CBF_Futebol's @Casemiro ahead of #BRAMEX
#World…",We re looking strong going into the knockout stage We caught up with ahead of,0,153,BRAMEX,"FIFA World Cup ?,CBF Futebol,Casemiro","FIFAWorldCup,CBF_Futebol,Casemiro",kucaihua333,,9,46
1013596577284395008,en,2018-07-02 01:33:50,Twitter for Android,132,"@FIFAWorldCup 
@weareoneEXO 
#PowerByEXO 
#WorldCup 
#FIFAStadiumDJ 
#ChenLeague 
 We got a POWER! POWER!??? https://t.co/Fr4tmCYEg4",We got POWER POWER,0,4,"PowerByEXO,WorldCup,FIFAStadiumDJ,ChenLeague","FIFA World Cup ?,EXO","FIFAWorldCup,weareoneEXO",Gabriela Lizeth Cano,"Altamira, Tamaulipas",1,91
1013596572079271936,en,2018-07-02 01:33:49,Twitter for Android,66,RT @TrollFootball: The #WorldCup of upsets https://t.co/lY4CU7fWYU,The of upsets,0,9727,WorldCup,Troll Football,TrollFootball,PEREIRA ?,,788,392
1013596570686640129,en,2018-07-02 01:33:48,Twitter for Android,140,"RT @HNS_CFF: ?????
? Congratulations to #Croatia, who survives a late penalty drama to reach the @FIFAWorldCup quarterfinals stage!
#CRO #B…",Congratulations to who survives late penalty drama to reach the quarterfinals stage,0,699,"Croatia,CRO","HNS | CFF,FIFA World Cup ?","HNS_CFF,FIFAWorldCup",EvilX,BKK Thailand,43,139
1013596565447954432,en,2018-07-02 01:33:47,Twitter Web Client,140,RT @jchooworld: Its a fitting story that the best actor in the world would take his talents to LA ????.  #Lakers #LeBron #nba #Cavs #warrio…,Its fitting story that the best actor in the world would take his talents to LA,0,2,"Lakers,LeBron,nba,Cavs",J Choo,jchooworld,OrneryPiglett,OB*SF,2624,1534
1013596565343297536,en,2018-07-02 01:33:47,Twitter for iPad,112,"RT @horololooooooo: We Are One

Please play #PowerByEXO  of @weareoneEXO 
#FIFAStadiumDJ #WorldCup @FIFAWorldCup",We Are One Please play of,0,49,"PowerByEXO,FIFAStadiumDJ,WorldCup","We Are One,EXO,FIFA World Cup ?","horololooooooo,weareoneEXO,FIFAWorldCup",? EXO ?,? exo’s universe ?,22,32
1013596565103992832,en,2018-07-02 01:33:47,Twitter for Android,115,RT @Footy_JokesOG: Peter Schmeichel in the stands watching his son saving Penalty #WorldCup https://t.co/A3zKxP0SqW,Peter Schmeichel in the stands watching his son saving Penalty,0,290,WorldCup,Footy Jokes,Footy_JokesOG,Melinda Regita C,"Semarang, Indonesia",350,190
